docid,url,domain,title,passage
QWaAvZwe4Qx5,https://sudact.ru/regular/doc/QWaAvZwe4Qx5/,sudact.ru,Постановление № 44Г-98/2019 4Г-767/2019 от 23 июня... :: СудАкт.ру,"Указанным законом установлены обязательные требования, которым в силу норм пункта 1 статьи 422 Гражданского кодекса Российской Федерации должен соответствовать договор потребительского кредита (займа), а несоблюдение таких предписаний в силу прямого указания в пункте 1 статьи 16 Закона Российской Федерации «О защите прав потребителей» влечет недействительность названных положений договора."
jOo3LEgnEbQZ,https://sudact.ru/regular/doc/jOo3LEgnEbQZ/,sudact.ru,Решение № 2-1284/2023 2-1284/2023~М-626/2023 М-626/2023 от 16...,"Статьей 32 Закона о защите прав потребителей установлено право потребителя отказаться от исполнения договора оказании услуг в любое время при условии оплаты исполнителю фактически понесенных им расходов, связанных с исполнением обязательств по данному договору и при этом не предусматривается удержание исполнителем полученной оплаты по договору."
sXOzeo6TOBl,https://sudact.ru/regular/doc/sXOzeo6TOBl/,sudact.ru,Решение № 2-3441/2020 от 23 ноября 2020 г. по делу... :: СудАкт.ру,"В судебном заседании ФИО1 иск поддержала в полном объеме, пояснив, что кредит ей был предоставлен под условием обязательного подключения к программе добровольного страхования, тем самым услуга ей была навязана при заключении договора. | договора в материалах дела отсутствуют. Нарушения ответчиком статьи 16 Закона РФ от 7 февраля 1992 г. № 2300-1 «О защите прав потребителей» судом не установлено, в связи с чем суд не находит правовых оснований для удовлетворения требований истца."
4lxVIPUNKglJ,https://sudact.ru/regular/doc/4lxVIPUNKglJ/,sudact.ru,Решение № 2-1328/2017 от 9 июля 2017 г. по делу... :: СудАкт.ру,"силу статьи 168 ГК РФ, статьи 16 Закона РФ «О защите прав потребителей» недопустимо. Полагала, что размер взыскиваемой с нее (ответчицы) неустойки на просроченную сумму основного долга и пени за несвоевременное внесение минимального платежа чрезмерно завышен, не соответствует последствиям нарушения обязательств."
wcc2Nwwl3n6V,https://sudact.ru/regular/doc/wcc2Nwwl3n6V/,sudact.ru,Решение № 2-584/2021 2-584/2021~М-395/2021... :: СудАкт.ру,"Статья 32 Закона о защите прав потребителей устанавливает право потребителя на безусловный отказ от исполнения договора вне зависимости от правомерности поведения исполнителя, и не устанавливает такой специальной меры ответственности исполнителя как неустойка за просрочку возврата уплаченной по договору стоимости услуг при добровольном отказе потребителя от исполнения договора и получения таких услуг."
9xqNlIbQlyxm,https://sudact.ru/regular/doc/9xqNlIbQlyxm/,sudact.ru,Решение № 2-3145/2018 2-320/2019 2-320/2019... :: СудАкт.ру,"Наличие в действиях Банка запрещенного статьей 16 Закона РФ «О защите прав потребителей», навязывания приобретения услуг при условии приобретения иных услуг, доведение до потребителя неполной информации об оказанных услугах, по материалам дела не установлено. Согласно ст.958 ГК РФ договор страхования прекращается до наступления срока, на который он был заключен, если после его вступления в силу возможность наступления страхового случая отпала..."
K5LBBWYaIFUW,https://sudact.ru/regular/doc/K5LBBWYaIFUW/,sudact.ru,Решение № 2-1616/2020 2-1616/2020~М-617/2020... :: СудАкт.ру,"ФИО47) признать списанные за навязанные услуги по управлению просмотром и видеотеке (Видеопрокат Amediateka Home (категория ФИО48), в результате автоплатежа в пользу ПАО «Ростелеком» с лицевого счёта истца в ПАО «Сбербанк России» денежные средства подлежащими возврату владельцу | Пунктом ФИО115 ст.ФИО116 Закона «О защите прав потребителей» установлен перечень обязательной информации о товарах (работах, услугах)."
6OMEZDw1B3l4,https://sudact.ru/regular/doc/6OMEZDw1B3l4/,sudact.ru,Решение № 2-1541/2019 от 23 сентября 2019 г. по... :: СудАкт.ру,"о защите прав потребителей применяется в части, не урегулированной специальными законами. Согласно пункту 1 статьи 16 Закона ""О защите прав потребителей"" условия договора, ущемляющие права потребителя по сравнению с правилами, установленными законами или иными правовыми актами Российской Федерации в области защиты прав потребителей, признаются недействительными."
ea0SgeM6fU6h,https://sudact.ru/regular/doc/ea0SgeM6fU6h/,sudact.ru,Решение № 2-941/2020 2-941/2020~М-447/2020... :: СудАкт.ру,"В соответствии со статьей 10 Закона о защите прав потребителей исполнитель обязан своевременно предоставлять потребителю необходимую и достоверную информацию, включая цену и условия предоставления услуги, а также информацию о правилах ее оказания. Согласно пункту 1 статьи 12 этого же закона, если потребителю не предоставлена возможность незамедлительно получить при заключении договора информацию об услуге..."
1RxwxVY6Q3YQ,https://sudact.ru/regular/doc/1RxwxVY6Q3YQ/,sudact.ru,Решение № 2-317/2020 2-317/2020~М-216/2020... :: СудАкт.ру,"Согласно статье 15 Закона РФ «О защите прав потребителей» моральный вред, причиненный потребителю вследствие нарушения изготовителем (исполнителем, продавцом, уполномоченной организацией или уполномоченным индивидуальным предпринимателем, импортером) прав потребителя, предусмотренных законами и правовыми актами Российской Федерации, регулирующими отношения в области защиты прав потребителей, подлежит компенсации причинителем вреда при наличии его вины."
q0Zr7E4oBOWH,https://sudact.ru/regular/doc/q0Zr7E4oBOWH/,sudact.ru,Решение № 2-3480/2018 от 11 сентября 2018 г. по... :: СудАкт.ру,"Соответственно суд соглашается с доводами истца о том, что приобретение указанного оборудования не было навязано оператором и услуга связи не была поставлена в зависимость от приобретения данного оборудования именно у оператора. В соответствии с п.1 ст. 10 Закона «О защите прав потребителей» Изготовитель (исполнитель, продавец) обязан своевременно предоставлять потребителю необходимую и достоверную информацию о товарах (работах, услугах), обеспечивающую возможность их правильного выбора."
